budget,original_title,popularity,first_company_name,revenue,vote_average,vote_count,genre
15000000,Country Strong,7.809701,Maguire Entertainment,20529194,5.9,80,Drama
15000000,Disturbing Behavior,9.378688,Village Roadshow Pictures,17507368,5.5,104,Mystery
15000000,The Place Beyond the Pines,35.395129,Sidney Kimmel Entertainment,35485608,6.8,1653,Drama
15000000,The November Man,45.317278,Irish Dreamtime,32556119,6.0,639,Crime
15000000,Eye of the Beholder,4.302941,Destination Films,0,5.3,42,Drama
15000000,The Hurt Locker,47.006162,Summit Entertainment,42000000,7.2,1840,Drama
15000000,Firestarter,11.379652,Universal Pictures,17080167,5.9,173,Fantasy
15000000,Killing Them Softly,24.612603,Plan B Entertainment,37930465,5.8,742,Crime
15000000,A Most Wanted Man,26.708193,Senator Film Produktion,31554855,6.5,541,Thriller
0,Freddy Got Fingered,8.710294,Regency Enterprises,0,4.6,115,Comedy
0,VeggieTales: The Pirates Who Don't Do Anything,1.800119,Starz Animation,0,5.9,25,Adventure
15000000,U2 3D,0.335195,National Geographic Entertainment,22730842,6.7,10,Music
25000000,Highlander: Endgame,11.782725,Davis-Panzer Productions,15843608,4.4,104,Action
0,Idlewild,2.711955,Atlas Entertainment,0,5.1,17,Crime
15000000,One Day,16.629173,Film 4,59389433,7.0,978,Drama
15000000,Whip It,20.05902,Dune Entertainment,16633035,6.7,357,Drama
15000000,Knockaround Guys,8.113634,Lawrence Bender Productions,12000000,5.9,97,Crime
0,Confidence,9.87419,Cinerenta Medienbeteiligungs KG,0,6.4,126,Action
0,The Muse,2.857936,October Films,0,5.3,31,Fantasy
20000000,De-Lovely,3.138118,Metro-Goldwyn-Mayer (MGM),0,6.3,32,Drama
15000000,New York Stories,6.684096,Touchstone Pictures,0,6.2,64,Comedy
0,Barney's Great Adventure,0.722911,PolyGram Filmed Entertainment,0,2.9,8,Family
15000000,The Man with the Iron Fists,17.672021,Arcade Pictures,15608545,5.2,358,Action
15000000,Home Fries,3.033471,Warner Bros.,10443316,4.8,32,Drama
0,Here On Earth,3.313257,Fox 2000 Pictures,0,5.4,48,Romance
15000000,Brazil,41.089863,Embassy International Pictures,0,7.5,861,Comedy
15000000,Raise Your Voice,10.9071,New Line Cinema,14867514,6.0,211,Music
15000000,The Big Lebowski,49.230089,Gramercy Pictures,46189568,7.8,2926,Comedy
15000000,Black Snake Moan,11.429607,Paramount Classics,10903846,6.6,243,Drama
15000000,Dark Blue,6.373316,United Artists,9237470,6.5,85,Action
16000000,A Mighty Heart,9.717392,Plan B Entertainment,18928871,6.7,95,Drama
15000000,Whatever It Takes,8.074807,Columbia Pictures Corporation,9902115,5.0,37,Drama
20000000,Boat Trip,7.034752,Motion Picture Corporation of America,8586376,4.7,146,Comedy
0,The Importance of Being Earnest,7.250379,Ealing Studios,0,6.7,127,Comedy
0,The Love Letter,0.116873,,0,4.7,3,Comedy
0,Hoot,7.712206,The Kennedy/Marshall Company,0,5.5,44,Drama
15000000,In Bruges,25.329493,Blueprint Pictures,34533783,7.4,1388,Comedy
15,Peeples,5.112809,34th Street Films,0,5.6,26,Comedy
15000000,The Rocker,13.832376,Fox Atomic,8762890,5.6,156,Comedy
15000000,Post Grad,7.446069,Dune Entertainment,6405245,5.0,100,Comedy
15000000,Promised Land,13.568302,Participant Media,8138788,6.0,243,Drama
15000000,Whatever Works,21.857387,Sony Pictures Classics,35097815,6.8,350,Comedy
15000000,The In Crowd,0.249245,Morgan Creek Productions,5217498,4.7,15,Thriller
15000000,The Three Burials of Melquiades Estrada,12.163832,The Javelina Film Company,12036149,7.0,177,Adventure
0,Jakob the Liar,8.962245,Columbia Pictures,0,6.0,90,Comedy
15000000,Kiss Kiss Bang Bang,32.690038,Silver Pictures,15785148,7.2,886,Action
25000000,Idle Hands,8.583217,Columbia Pictures Corporation,4152230,6.1,182,Thriller
15000000,Mulholland Drive,31.60985,Asymmetrical Productions,20117339,7.6,1477,Thriller
0,Blood and Chocolate,12.295216,Lakeshore Entertainment,0,5.4,87,Drama
22000000,You Will Meet a Tall Dark Stranger,12.4654,Antena 3 Films,0,5.8,251,Comedy
15000000,Never Let Me Go,30.983397,Fox Searchlight Pictures,9455232,6.8,737,Drama
0,The Company,1.485324,,0,7.0,12,Drama
15000000,Transsiberian,11.428903,Lietuvos Kinostudija,5926410,6.5,195,Thriller
15000000,The Clan of the Cave Bear,5.484679,The Guber-Peters Company,0,4.8,27,Adventure
0,Crazy in Alabama,5.770246,Columbia Pictures,0,6.5,12,Comedy
15000000,Funny Games,15.175289,Celluloid Dreams,7938872,6.3,545,Horror
0,Listening,2.414721,Young Medium,0,5.5,31,Drama
0,Felicia's Journey,0.470645,Alliance Atlantis Communications,0,6.6,23,Drama
92620000,Metropolis,32.351527,Paramount Pictures,650422,8.0,657,Drama
12000000,Banlieue 13,17.493735,Canal Plus,9584131,6.5,565,Action
8000000,Things to Do in Denver When You're Dead,6.932221,Miramax Films,529766,6.7,85,Drama
15000000,刺客聶隱娘,8.142166,Media Asia Films,632542,6.6,157,Action
15000000,Buffalo Soldiers,6.329672,Grosvenor Park Films LLP,0,6.5,93,Drama
0,Возвращение,7.744166,Ren Film,0,7.4,100,Thriller
8500000,Ong Bak 2,9.029489,Iyara Films,8936663,6.0,152,Adventure
12000000,Centurion,22.708647,Pathé Pictures International,6814789,5.9,386,Adventure
15000000,Silent Trigger,2.609057,Newmarket Capital Group,76382,5.0,22,Drama
15000000,The Midnight Meat Train,19.913961,Lions Gate Films,3533227,6.0,290,Mystery
15000000,Winnie Mandela,1.897761,,0,5.2,5,Drama
15000000,The Son of No One,7.701186,Millennium Films,0,4.8,92,Drama
15000000,All The Queen's Men,1.833058,,23000,6.1,7,Action
15000000,The Good Night,12.185204,Destination Films,20380,5.7,41,Comedy
0,Bathory,2.500218,Lunar Films,0,5.6,31,Drama
20000000,Khumba,6.459787,Triggerfish Animation,27187375,5.8,72,Animation
7000000,Autómata,49.808505,Green Moon Productions,0,5.6,670,Thriller
0,Dungeons & Dragons: Wrath of the Dragon God,4.901936,Skyline Films,0,4.8,36,Action
15000000,Chiamatemi Francesco - Il Papa della gente,0.738646,Taodue Film,0,7.3,12,Drama
15000000,新宿事件,5.294319,JCE Movies,0,6.7,65,Drama
0,Pandaemonium,0.165367,Arts Council of England,0,4.5,2,Drama
14600000,Groundhog Day,52.744331,Columbia Pictures,70906973,7.4,2301,Romance
14800000,Magic Mike XXL,29.660993,Warner Bros.,122513057,6.3,706,Comedy
14500000,Romeo + Juliet,41.493042,Bazmark Films,147298761,6.7,1374,Drama
10000000,Elle s'appelait Sarah,10.072199,France 2 Cinéma,17511906,7.2,196,Drama
14500000,Freedom,4.389363,Production One,0,5.8,9,Drama
14000000,Unforgiven,37.380435,Malpaso Productions,159157447,7.7,1113,Western
14200000,Manderlay,7.05145,Zentropa Entertainments,674918,6.9,78,Drama
15000000,Slumdog Millionaire,59.258969,Fox Searchlight Pictures,377910544,7.6,2827,Drama
14000000,Fatal Attraction,16.742972,Paramount Pictures,320145693,6.6,291,Drama
14000000,Pretty Woman,45.473484,Touchstone Pictures,463000000,7.0,1746,Romance
0,Crocodile Dundee II,15.474831,Paramount Pictures,239606210,5.5,303,Adventure
0,Broken Horses,4.289676,Reliance Entertainment,0,5.0,10,Thriller
14000000,Born on the Fourth of July,25.949277,Universal Pictures,161001698,6.7,395,Drama
14000000,Cool Runnings,22.409117,Walt Disney,154864401,6.8,491,Comedy
15000000,My Bloody Valentine,13.706357,Lionsgate,100734718,5.3,299,Mystery
13000000,Stomp the Yard,6.92205,Rainforest Films,75511123,6.1,88,Drama
14000000,The Spy Who Loved Me,27.17347,United Artists,185438673,6.6,507,Adventure
14000000,Urban Legend,12.159009,Original Film,72527595,5.6,290,Horror
0,Good Deeds,4.448494,,0,6.2,45,Comedy
14000000,White Fang,13.13724,Walt Disney Pictures,34793160,6.5,135,Action
0,Superstar,4.04701,SNL Studios,0,5.1,83,Comedy
13000000,The Iron Lady,23.3784,UK Film Council,114956699,6.2,527,History
0,Jonah: A VeggieTales Movie,1.446172,Big Idea Productions,0,6.4,22,Action
14000000,Poetic Justice,3.650857,Columbia Pictures,27515786,6.9,47,Drama
14000000,All About the Benjamins,5.102258,New Line Cinema,25482931,5.8,48,Action
14000000,Vampire in Brooklyn,6.772615,Paramount Pictures,19800000,4.5,111,Comedy
14000000,Exorcist II: The Heretic,11.543363,Warner Bros.,30749142,4.5,133,Horror
0,An American Haunting,7.436315,Media Pro Pictures,0,5.3,142,Horror
14000000,My Boss's Daughter,14.813614,Dimension Films,0,4.4,180,Comedy
14000000,A Perfect Getaway,20.792603,Davis Entertainment,22852638,6.2,351,Thriller
14000000,Our Family Wedding,6.733485,Fox Searchlight Pictures,21409028,5.7,39,Comedy
0,Dead Man on Campus,7.708227,Paramount Pictures,0,5.6,49,Comedy
12000000,Tea with Mussolini,2.238646,Medusa Produzione,21001563,5.8,32,Comedy
0,Thinner,7.866961,Paramount Pictures,0,5.5,124,Horror
0,"New York, New York",3.876242,United Artists,0,6.1,67,Drama
0,Crooklyn,1.89218,Universal Pictures,0,6.7,31,Comedy
11000000,I Think I Love My Wife,4.536745,Fox Searchlight Pictures,13196245,5.0,55,Comedy
11000000,Jason X,11.220643,New Line Cinema,16951798,4.5,291,Horror
0,Bobby,11.706309,The Weinstein Company,0,6.4,119,History
14000000,Head Over Heels,4.66723,Universal Studios,10424470,5.3,73,Comedy
14000000,Fun Size,7.487843,Paramount Pictures,11417362,5.5,134,Comedy
14000000,Le scaphandre et le papillon,13.65494,France 3 Cinéma,19777647,7.4,283,Drama
26000000,Little Children,11.942862,New Line Cinema,14821658,6.9,240,Romance
14000000,Gossip,5.833687,Village Roadshow Pictures,5108820,5.5,68,Drama
14000000,A Walk on the Moon,6.370267,Miramax Films,0,6.2,21,Drama
0,Catch a Fire,4.052219,Mirage Enterprises,4291965,6.4,25,Action
0,Soul Survivors,3.231848,,0,4.4,49,Horror
14000000,Jefferson in Paris,0.900442,Merchant Ivory Productions,2474000,5.2,10,Drama
0,Easy Virtue,8.387573,BBC Films,0,6.3,108,Comedy
0,Caravans,0.633004,Universal Pictures,0,5.8,1,Action
0,Mr. Turner,9.242554,Film4,5405500,6.3,204,History
0,Les herbes folles,1.866443,France 2 Cinéma,0,5.8,22,Drama
0,Amen.,5.930533,Renn Productions,0,7.1,75,Drama
12000000,剑雨,4.930129,Lion Rock Productions,0,6.7,57,History
0,The Lucky Ones,8.747922,,0,6.3,55,Comedy
14000000,Margaret,4.898424,Fox Searchlight Pictures,46495,6.1,86,Drama
108,Stan Helsing,7.410523,Insight Productions,0,4.0,97,Comedy
14000000,Flipped,24.210698,Reiner / Greisman Productions,1755212,7.4,418,Romance
14000000,Brokeback Mountain,44.135568,River Road Entertainment,178043761,7.5,1480,Drama
12000000,Clueless,16.051328,Paramount Pictures,0,6.9,803,Comedy
13500000,Far from Heaven,9.982885,Clear Blue Sky Productions,29027914,6.9,144,Drama
14000000,Hot Tub Time Machine 2,16.618874,Paramount Pictures,12314651,5.0,354,Comedy
13500000,Quills,7.261196,Fox Searchlight Pictures,7060876,6.8,128,Drama
15000000,Seven Psychopaths,32.306455,Blueprint Pictures,19422261,6.7,1206,Comedy
0,The Caveman's Valentine,4.722403,Franchise Pictures,0,6.0,27,Drama
18339750,Der Untergang,32.445895,Degeto Film,92180910,7.7,1037,Drama
12806000,Mar adentro,17.363739,Canal Plus,38535221,7.2,219,Drama
13300000,Under the Skin,29.782161,Scottish Screen,5380251,6.0,1102,Thriller
13000000,"Good Morning, Vietnam",18.362333,Silver Screen Partners III,123922370,7.1,642,Comedy
13400000,The Last Godfather,0.680753,,16700000,4.7,7,Action
13000000,Justin Bieber: Never Say Never,6.735922,Insurge Pictures,98441954,4.8,154,Documentary
13000000,Black Swan,91.285683,Fox Searchlight Pictures,327803731,7.3,4430,Drama
13000000,The Godfather: Part II,105.792936,Paramount Pictures,47542841,8.3,3338,Drama
13000000,Save the Last Dance,9.969624,MTV Films,91038276,6.3,352,Drama
7000000,A Nightmare on Elm Street 4: The Dream Master,17.113408,New Line Cinema,72500000,5.8,281,Horror
16000000,Miracles from Heaven,10.248439,TriStar Pictures,77000000,6.7,186,Drama
13000000,"Dude, Where’s My Car?",25.316146,Twentieth Century Fox Film Corporation,73180723,5.2,509,Comedy
13000000,Young Guns,9.499325,Twentieth Century Fox Film Corporation,44726644,6.6,258,Crime
13000000,St. Vincent,43.791745,The Weinstein Company,54837234,7.1,763,Comedy
12500000,About Last Night,11.828068,"Screen Gems, Inc.",49002684,6.0,210,Comedy
16000000,10 Things I Hate About You,54.550275,Mad Chance,53478166,7.3,1701,Comedy
13000000,The New Guy,13.525704,Revolution Studios,0,5.7,151,Comedy
0,National Lampoon's Loaded Weapon 1,12.963328,New Line Cinema,0,5.7,157,Comedy
17000000,The Shallows,60.829621,Columbia Pictures,119100758,6.2,1567,Horror
13000000,The Butterfly Effect,73.307513,New Line Cinema,96060858,7.3,2060,Science Fiction
0,Snow Day,7.964289,Paramount Pictures,0,4.8,51,Comedy
13000000,This Christmas,2.388918,Screen Gems,0,7.1,29,Comedy
12000000,Baby Geniuses,4.580081,TriStar Pictures,36450736,3.3,75,Science Fiction
13000000,The Big Hit,6.425528,TriStar Pictures,27007143,6.1,109,Action
12000000,Harriet the Spy,4.63093,Paramount Pictures,0,5.7,46,Comedy
13000000,Child's Play 2,16.681567,Universal Pictures,35763605,5.8,308,Drama
13200000,No Good Deed,24.656068,Will Packer Productions,53830415,5.6,181,Crime
18000000,The Mist,37.104353,Darkwoods Productions,57096190,6.7,1399,Science Fiction
15000000,Ex Machina,95.130041,DNA Films,36869414,7.6,4737,Drama
13000000,Being John Malkovich,27.546914,Gramercy Pictures,22863596,7.3,1101,Fantasy
6000000,Two Can Play That Game,2.27213,Screen Gems,0,6.6,17,Comedy
13000000,Earth to Echo,17.371327,Walt Disney Studios Motion Pictures,45300000,5.7,290,Family
13000000,Crazy/Beautiful,6.130096,Touchstone Pictures,16929123,6.6,96,Drama
19000000,Letters from Iwo Jima,24.47248,DreamWorks SKG,68673228,7.2,541,Action
13000000,The Astronaut Farmer,6.764437,Polish Brothers Construction,11130889,6.2,123,Adventure
13000000,Woo,1.750054,New Line Cinema,8026971,5.5,10,Comedy
6000000,Room,66.11334,Téléfilm Canada,35401758,8.1,2757,Drama
0,Dirty Work,9.066881,Robert Simonds Productions,0,6.5,66,Comedy
13000000,Serial Mom,6.170139,Savoy Pictures,7820688,6.4,135,Comedy
13000000,Dick,4.742537,Columbia Pictures,27500000,5.7,67,Comedy
0,Light It Up,1.212956,,0,6.6,7,Drama
13000000,54,11.880899,Redeemable Features,16757163,5.5,135,Music
0,Bubble Boy,10.131123,Touchstone Pictures,0,5.1,163,Adventure
13000000,Birthday Girl,5.831302,HAL Films,0,6.1,103,Comedy
13000000,21 & Over,35.522027,Relativity Media,48065672,5.7,737,Comedy
13000000,"Paris, je t'aime",10.573191,Filmazure,4857367,6.8,207,Drama
0,Resurrecting the Champ,4.898437,Battleplan Productions,0,5.9,60,Drama
13000000,Admission,17.632446,Focus Features,18000000,5.4,304,Comedy
0,La veuve de Saint-Pierre,1.780065,Cinémaginaire Inc.,0,6.7,11,Romance
15000000,Chloe,26.373864,StudioCanal,8459458,5.9,498,Drama
13000000,Faithful,1.647335,New Line Cinema,9789900,4.8,4,Comedy
13000000,Find Me Guilty,12.321302,Yari Film Group,2636637,6.5,138,Drama
13000000,The Perks of Being a Wallflower,43.444135,Summit Entertainment,33400000,7.7,2968,Drama
3000000,Excessive Force,1.279106,New Line Cinema,1200000,4.5,10,Action
13000000,Infamous,3.680896,Killer Films,1151330,6.4,60,Drama
0,The Claim,2.996284,Revolution Films,0,5.6,17,Drama
13000000,The Vatican Tapes,10.475368,Lakeshore Entertainment,1784763,4.6,243,Thriller
14350531,Attack the Block,30.952377,UK Film Council,3964682,6.3,733,Action
10000000,In the Land of Blood and Honey,4.267466,FilmDistrict,303877,5.8,45,Drama
13000000,The Call,34.532418,TriStar Pictures,68572378,6.6,1257,Crime
0,인천상륙작전,6.116436,Taewon Entertainment,0,5.8,29,History
0,The Crocodile Hunter: Collision Course,1.714972,Cheyenne Enterprises,33082548,5.3,34,Family
13000000,I Love You Phillip Morris,19.664699,EuropaCorp,10652035,6.4,503,Comedy
12000000,La Guerre du feu,6.537986,Belstar Productions,55260558,7.1,109,Adventure
12500000,Antwone Fisher,13.349012,Fox Searchlight Pictures,23367586,6.7,137,Drama
0,The Emperor's Club,6.796079,Universal Pictures,0,6.9,96,Drama
12500000,True Romance,35.268557,Davis-Films,12281551,7.5,749,Action
3100000,Womb,7.453347,Razor Film Produktion GmbH,0,5.9,92,Romance
12500000,Glengarry Glen Ross,13.939054,New Line Cinema,10725228,7.5,323,Crime
13000000,The Killer Inside Me,11.892615,Revolution Films,0,6.0,173,Crime
0,Cat People,5.69872,Universal Pictures,0,6.0,94,Drama
12500000,Sorority Row,8.780512,Summit Entertainment,27206120,5.4,177,Horror
0,The Prisoner of Zenda,4.021389,United Artists,0,8.4,11,Adventure
12000000,Lars and the Real Girl,15.817096,Sidney Kimmel Entertainment,11293663,7.1,509,Comedy
12500000,The Boy in the Striped Pyjamas,34.821223,Miramax Films,20416563,7.7,1451,War
12800000,Dancer in the Dark,22.022228,Fine Line Features,40031879,7.6,377,Drama
0,Oscar and Lucinda,0.139384,Fox Searchlight Pictures,0,6.2,25,Drama
12500000,The Funeral,2.950618,C&P Productions,1227324,7.3,31,Crime
15000000,Solitary Man,7.497306,Smartest Man Productions,5024782,5.8,84,Comedy
20000000,Machete,26.396191,Dune Entertainment,31327899,6.3,1150,Action
12500000,Casino Jack,6.546037,An Olive Branch Productions,1083683,6.0,94,Crime
12300000,The Land Before Time,28.670193,Lucasfilm,84460846,7.0,640,Animation
0,태극기 휘날리며,9.572705,Showbox Entertainment,15,7.4,133,Action
12500000,The Perfect Game,0.903529,HighRoad Entertainment,3878993,6.3,30,Drama
8000000,The Exorcist,47.584643,Warner Bros.,441306145,7.5,2005,Drama
7000000,Jaws,50.152327,Universal Pictures,470654000,7.5,2542,Horror
11000000,American Pie,60.767168,Universal Pictures,235483004,6.4,2296,Comedy
12516654,Ernest et Célestine,11.103202,StudioCanal,8109160,7.6,142,Animation
25000000,The Golden Child,15.26213,Paramount Pictures,79817939,5.6,304,Action
12000000,Think Like a Man,6.035152,Rainforest Films,96070507,6.9,281,Comedy
12000000,Barbershop,10.297189,Metro-Goldwyn-Mayer (MGM),75781642,6.2,137,Comedy
12000000,Star Trek II: The Wrath of Khan,22.434102,Paramount Pictures,96800000,7.3,675,Action
15000000,Ace Ventura: Pet Detective,41.249004,Warner Bros.,107217396,6.4,1648,Comedy
12000000,WarGames,23.161754,United Artists,79567667,7.0,504,Thriller
12000000,Witness,19.195399,Paramount Pictures,68706993,7.0,375,Crime
12000000,Act of Valor,21.958055,Relativity Media,81272766,6.3,417,Action
12000000,Step Up,45.477802,Summit Entertainment,114194847,6.7,1060,Music
12000000,Beavis and Butt-Head Do America,12.60629,Paramount Pictures,0,6.5,168,Animation
12000000,Jackie Brown,40.631671,Miramax Films,39673162,7.3,1514,Comedy
12000000,Harold & Kumar Escape from Guantanamo Bay,26.219598,New Line Cinema,43493123,6.2,497,Comedy
15000000,Chronicle,64.504747,Twentieth Century Fox Film Corporation,145000000,6.6,1935,Science Fiction
12000000,Yentl,3.389249,United Artists,30400000,6.2,51,Music
5000000,Time Bandits,14.779537,Handmade Films Ltd.,42365581,6.6,249,Family
12000000,Crossroads,6.703319,Paramount Pictures,61141030,4.7,158,Action
12000000,Project X,49.070321,Silver Pictures,100000000,6.5,1564,Comedy
12000000,Patton,21.933822,Twentieth Century Fox Film Corporation,89800000,7.3,323,Drama
12000000,One Hour Photo,20.624896,Fox Searchlight Pictures,52223306,6.6,435,Horror
12000000,Quarantine,8.083995,Vertigo Entertainment,40855419,5.5,339,Horror
12000000,The Eye,11.135734,Paramount Vantage,56309766,5.5,281,Drama
12000000,Johnson Family Vacation,4.623609,Fox Searchlight Pictures,31179516,4.7,30,Comedy
12000000,How High,11.510281,Universal Pictures,31155435,6.3,218,Comedy
0,The Muppet Christmas Carol,15.085981,Walt Disney Pictures,27281507,7.2,212,Comedy
12000000,Frida,18.422327,Miramax Films,56298474,7.3,383,Drama
12000000,Katy Perry: Part of Me,8.410688,Paramount Pictures,32726956,6.5,85,Documentary
12000000,The Fault in Our Stars,74.358971,Fox 2000 Pictures,307166834,7.6,3759,Romance
